search URL:,https://patents.google.com/?q=G06N20%252f20
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-11600390-B2,Machine learning clinical decision support system for risk categorization ,"Cerner Innovation, Inc.","Sasanka Are, John Matthew Sugden",2015-11-13,2020-05-05,2023-03-07,2023-03-07,https://patents.google.com/patent/US11600390B2/en,https://patentimages.storage.googleapis.com/d1/47/59/4c6d6142bc7538/US11600390-20230307-D00000.png
US-11756160-B2,ML-based methods for pseudo-CT and HR MR image estimation ,Washington University,"Chunjoo (Justin) Park, Sasa Mutic, Hao Zhang, Olga Green",2018-07-27,2019-07-29,2023-09-12,2023-09-12,https://patents.google.com/patent/US11756160B2/en,https://patentimages.storage.googleapis.com/85/9c/7f/fe0ab8a90587bb/US11756160-20230912-D00000.png
US-11595268-B2,Deep fusion reasoning engine (DFRE) for prioritizing network monitoring alerts ,"Cisco Technology, Inc.","Enzo FENOGLIO, Hugo Latapie, David Delano Ward, Sawsen Rezig, Raphaël Wouters, Didier Colens, Donald Mark Allen, Dmitri Goloubev",2018-03-27,2021-02-26,2023-02-28,2023-02-28,https://patents.google.com/patent/US11595268B2/en,https://patentimages.storage.googleapis.com/9d/6d/16/568396de10971c/US11595268-20230228-D00000.png
US-11341326-B2,Compression method and platform of pre-training language model based on knowledge distillation ,Zhejiang Lab,"Hongsheng Wang, Haijun Shan, Fei Yang",2020-09-02,2021-09-24,2022-05-24,2022-05-24,https://patents.google.com/patent/US11341326B2/en,https://patentimages.storage.googleapis.com/75/7a/a5/11e4abd546bd74/US11341326-20220524-D00000.png
US-10981567-B2,Feature-based prediction ,"Zoox, Inc.","Benjamin John Sapp, Daylen Guang Yu Yang",2018-04-06,2019-08-08,2021-04-20,2021-04-20,https://patents.google.com/patent/US10981567B2/en,https://patentimages.storage.googleapis.com/76/b3/e4/971a0d622b0ada/US10981567-20210420-D00000.png
US-11042800-B2,System and method for implementing an artificially intelligent virtual assistant using machine learning ,"Cline, Inc.","Jason Mars, Lingjia Tang, Michael Laurenzano, Johann Hauswald, Parker Hill",2017-11-22,2020-01-15,2021-06-22,2021-06-22,https://patents.google.com/patent/US11042800B2/en,https://patentimages.storage.googleapis.com/aa/ec/95/b7c14a29d1c632/US11042800-20210622-D00000.png
US-11176459-B2,Extracting encryption metadata and terminating malicious connections using machine learning ,Cujo LLC,"Yuri Frayman, Robert Beatty, Leonid Kuperman, Gabor Takacs",2016-11-02,2019-09-12,2021-11-16,2021-11-16,https://patents.google.com/patent/US11176459B2/en,https://patentimages.storage.googleapis.com/4e/05/06/00ccf4855f524f/US11176459-20211116-D00000.png
US-10949703-B2,Method and system of extraction of impervious surface of remote sensing image ,Wuhan University,"Zhenfeng SHAO, Lei Wang",2018-07-23,2019-07-23,2021-03-16,2021-03-16,https://patents.google.com/patent/US10949703B2/en,https://patentimages.storage.googleapis.com/ae/77/18/3c477412b681db/US10949703-20210316-D00000.png
US-11610115-B2,Learning to generate synthetic datasets for training neural networks ,Nvidia Corporation,"Amlan Kar, Aayush Prakash, Ming-Yu Liu, David Jesus Acuna Marrero, Antonio Torralba Barriuso, Sanja Fidler",2018-11-16,2019-11-15,2023-03-21,2023-03-21,https://patents.google.com/patent/US11610115B2/en,https://patentimages.storage.googleapis.com/3f/a5/54/835488c34be338/US11610115-20230321-D00000.png
US-11295146-B2,System and method for online real-time multi-object tracking ,"Tusimple, Inc.","Lingting GE, Pengfei Chen, Panqu Wang",2018-02-27,2020-05-06,2022-04-05,2022-04-05,https://patents.google.com/patent/US11295146B2/en,https://patentimages.storage.googleapis.com/46/31/b7/7ad6d46b073329/US11295146-20220405-D00000.png
US-11271795-B2,Systems and methods for proactive network operations ,Ciena Corporation,"Shelley A. Bhalla, Magdi Wissa, Thomas Triplet, David CÔTÉ",2019-02-08,2019-08-07,2022-03-08,2022-03-08,https://patents.google.com/patent/US11271795B2/en,https://patentimages.storage.googleapis.com/77/46/67/02dc8b7186994d/US11271795-20220308-D00000.png
US-11113860-B2,Particle-based inverse kinematic rendering system ,Electronic Arts Inc.,"Paolo Rigiroli, Hitoshi Nishimura",2017-09-14,2020-01-13,2021-09-07,2021-09-07,https://patents.google.com/patent/US11113860B2/en,https://patentimages.storage.googleapis.com/41/85/82/d15327b7a2cecf/US11113860-20210907-D00000.png
US-11711388-B2,Automated detection of malware using trained neural network-based file classifiers and machine learning ,"SparkCognition, Inc.","Lucas McLane, Jarred CAPELLMAN",2017-06-30,2021-04-12,2023-07-25,2023-07-25,https://patents.google.com/patent/US11711388B2/en,https://patentimages.storage.googleapis.com/e4/14/89/32967cb39a354b/US11711388-20230725-D00000.png
US-11637331-B2,Neural-network state-of-charge and state of health estimation ,"The Trustees Of Columbia University In The City Of New York, Mcmaster University","Ephram Chemali, Matthias Preindl",2017-11-20,2019-11-19,2023-04-25,2023-04-25,https://patents.google.com/patent/US11637331B2/en,https://patentimages.storage.googleapis.com/f8/e8/42/22a90e0d8d29d9/US11637331-20230425-D00000.png
US-11562267-B2,Chatbot for defining a machine learning (ML) solution ,Oracle International Corporation,"Alberto Polleri, Sergio Aldea Lopez, Marc Michiel Bron, Dan David Golding, Alexander Ioannides, Maria del Rosario Mestre, Hugo Alexandre Pereira Monteiro, Oleg Gennadievich Shevelev, Larissa Cristina Dos Santos Romualdo Suzuki, Xiaoxue Zhao, Matthew Charles Rowe",2019-09-14,2020-06-04,2023-01-24,2023-01-24,https://patents.google.com/patent/US11562267B2/en,https://patentimages.storage.googleapis.com/d0/79/81/a2997d34f392ef/US11562267-20230124-D00000.png
US-11102221-B2,Intelligent security management ,"Amazon Technologies, Inc.","Alexander Watson, Daniel Brim, Christopher Simmons, Paul Radulovic, Tyler Stuart Bray, Jennifer Anne Brinkley, Eric Johnson, Victor Chin, Jack Rasgaitis, Nai Qin Cai, Michael Gough, Max Anger",2017-02-27,2019-05-30,2021-08-24,2021-08-24,https://patents.google.com/patent/US11102221B2/en,https://patentimages.storage.googleapis.com/a9/cb/12/dfdc90fcdf4bee/US11102221-20210824-D00000.png
US-10896246-B2,Method for concealing data and data obfuscation device using the same ,Deeping Source Inc.,Tae Hoon Kim,2018-07-26,2020-03-03,2021-01-19,2021-01-19,https://patents.google.com/patent/US10896246B2/en,https://patentimages.storage.googleapis.com/9b/24/2e/fc4e0b4f2d27be/US10896246-20210119-D00000.png
US-11587140-B2,Methods for improving food-related personalization ,Kraft Foods Group Brands Llc,"Tjarko Leifer, Erik Andrejko, Sivan Aldor-Noiman",2018-01-25,2020-02-27,2023-02-21,2023-02-21,https://patents.google.com/patent/US11587140B2/en,https://patentimages.storage.googleapis.com/e4/25/43/beac3548eac26a/US11587140-20230221-D00000.png
US-11442702-B2,Code completion ,"Affirm, Inc.","Adam Smith, Tarak Upadhyaya, Juan Lozano, Daniel Hung",2018-09-22,2019-09-23,2022-09-13,2022-09-13,https://patents.google.com/patent/US11442702B2/en,https://patentimages.storage.googleapis.com/5b/08/95/b44f80f1af9dd1/US11442702-20220913-D00000.png
US-11681953-B2,Machine learning implementation for multi-analyte assay development and testing ,"Freenome Holdings, Inc.","Adam Drake, Daniel Delubac, Katherine Niehaus, Eric Ariazi, Imran Haque, Tzu-Yu Liu, Nathan Wan, Ajay KANNAN, Brandon White",2018-04-13,2019-04-15,2023-06-20,2023-06-20,https://patents.google.com/patent/US11681953B2/en,https://patentimages.storage.googleapis.com/a6/69/68/cf8ab43100d4c1/US11681953-20230620-D00000.png
US-11531841-B2,"Machine learning model training method and apparatus, server, and storage medium ",Tencent Technology (Shenzhen) Company Limited,"Wei Zhao, Yabing FENG, Yu Liao, Junbin LAI, Haixia CHAI, Xuanliang PAN, Lichun LIU",2016-10-31,2019-04-12,2022-12-20,2022-12-20,https://patents.google.com/patent/US11531841B2/en,https://patentimages.storage.googleapis.com/f8/fb/83/90610398276cc9/US11531841-20221220-D00000.png
US-11596321-B2,Methods for training a model for use in radio wave based blood pressure monitoring ,Movano Inc.,Michael A. Leabman,2018-12-18,2020-10-16,2023-03-07,2023-03-07,https://patents.google.com/patent/US11596321B2/en,https://patentimages.storage.googleapis.com/bb/46/5b/fe548b71d5ee41/US11596321-20230307-D00000.png
US-10402828-B2,System and methods for dynamic digital threat mitigation ,"Sift Science, Inc.","Fred Sadaghiani, Alex Paino, Jacob Burnim, Keren Gu, Gary Lee, Noah Grant, Eugenia Ho, Doug Beeferman",2017-07-17,2019-04-10,2019-09-03,2019-09-03,https://patents.google.com/patent/US10402828B2/en,https://patentimages.storage.googleapis.com/9c/a9/18/be62b7edb0506e/US10402828-20190903-D00000.png
US-10958748-B2,Resource push method and apparatus ,Tencent Technology (Shenzhen) Company Limited,"Wenyao GAO, Lingling Yi, Peng He, Liwei Qiu",2017-04-13,2019-08-05,2021-03-23,2021-03-23,https://patents.google.com/patent/US10958748B2/en,https://patentimages.storage.googleapis.com/e7/aa/47/1e278cfbd05413/US10958748-20210323-D00000.png
US-10278014-B2,System and method for using geo-blocks and geo-fences to predict mobile device locations ,"xAd, Inc.","Can Liang, Pravesh Katyal, Guoxin Li, Yilin Chen",2015-11-04,2018-08-17,2019-04-30,2019-04-30,https://patents.google.com/patent/US10278014B2/en,https://patentimages.storage.googleapis.com/47/f2/3a/7c256f25c10343/US10278014-20190430-D00000.png
US-10878288-B2,Database construction system for machine-learning ,"Hitachi, Ltd.","Yusuke HIEIDA, Takuya Naka",2016-07-29,2017-06-30,2020-12-29,2020-12-29,https://patents.google.com/patent/US10878288B2/en,https://patentimages.storage.googleapis.com/4b/b4/54/ddb0fa2aebdf6f/US10878288-20201229-D00000.png
US-11727345-B1,"Integrated multi-location scheduling, routing, and task management ",Descartes Systems (Usa) Llc,"Patrick Miller Coughran, Douglas David Coughran, IV, Evan Fields, Rany Polany, Raimundo Onetto, Nathalie Saade, Nasser Mohamed, Aurelio de Padua Gandra",2015-08-16,2021-03-22,2023-08-15,2023-08-15,https://patents.google.com/patent/US11727345B1/en,https://patentimages.storage.googleapis.com/37/da/d0/72d77c3bba235b/US11727345-20230815-D00000.png
US-10572832-B2,Systems and methods for calibrating a machine learning model ,"Sift Science, Inc.","Fred Sadaghiani, Aaron Beppu, Jacob Burnim, Alex Paino",2017-07-17,2019-05-14,2020-02-25,2020-02-25,https://patents.google.com/patent/US10572832B2/en,https://patentimages.storage.googleapis.com/50/2c/36/2b04c659952b0c/US10572832-20200225-D00000.png
US-11645551-B2,Presenting inference models based on interrelationships ,Moshe Guttmann,Moshe Guttmann,2018-06-16,2019-06-14,2023-05-09,2023-05-09,https://patents.google.com/patent/US11645551B2/en,https://patentimages.storage.googleapis.com/35/50/f3/89d742e818d683/US11645551-20230509-D00000.png
US-11698623-B2,Methods and apparatus for machine learning predictions of manufacture processes ,"Xometry, Inc.","Valerie R. COFFMAN, Yuan Chen, Luke S. HENDRIX, William J. SANKEY, Joshua Ryan Smith, Daniel Wheeler",2016-11-01,2022-05-23,2023-07-11,2023-07-11,https://patents.google.com/patent/US11698623B2/en,https://patentimages.storage.googleapis.com/96/d1/ef/c608011504d736/US11698623-20230711-D00000.png
US-10789786-B2,Picture-based vehicle loss assessment ,Alibaba Group Holding Limited,"Haitao Zhang, Juan Xu, Jinlong Hou, Jian Wang, Xin Guo, Danni Cheng, Yue Hu, Bokun Wu, Yanqing Chen",2017-04-11,2019-03-19,2020-09-29,2020-09-29,https://patents.google.com/patent/US10789786B2/en,https://patentimages.storage.googleapis.com/65/3d/f5/ca24c0d279f1ba/US10789786-20200929-D00000.png
US-10805347-B2,Systems and methods of detecting email-based attacks through machine learning ,"Capital One Services, Llc","Christopher Bayan Bruss, Stephen Fletcher, Lei Yu, Jakob Kressel",2018-05-10,2019-07-10,2020-10-13,2020-10-13,https://patents.google.com/patent/US10805347B2/en,https://patentimages.storage.googleapis.com/07/27/c4/98fb756966f4dc/US10805347-20201013-D00000.png
US-11194842-B2,Methods and systems for interacting with mobile device ,"Samsung Electronics Company, Ltd.","Selene A. Mota Toledo, James Young, Ruokan He, Sajid Sadi",2018-01-18,2018-09-10,2021-12-07,2021-12-07,https://patents.google.com/patent/US11194842B2/en,https://patentimages.storage.googleapis.com/af/94/78/c348466697ae51/US11194842-20211207-D00000.png
US-10902490-B2,Account manager virtual assistant using machine learning techniques ,Cdw Llc,"Yuxi He, Yuqing Chen, Sunrito Bhattacharya, Rajat Swaroop, Gregory Tomezak",2018-12-28,2019-03-05,2021-01-26,2021-01-26,https://patents.google.com/patent/US10902490B2/en,https://patentimages.storage.googleapis.com/6c/b5/f2/ce525c084d75e9/US10902490-20210126-D00000.png
US-11556858-B2,Electrical panel for determining device state changes using smart plugs ,"Sense Labs, Inc.","Ghinwa Fakhri Choueiter, Jonah Wyman Petri",2018-10-02,2021-10-25,2023-01-17,2023-01-17,https://patents.google.com/patent/US11556858B2/en,https://patentimages.storage.googleapis.com/44/5e/6b/89172a7411540a/US11556858-20230117-D00000.png
US-11774925-B2,"Building management system with device twinning, communication connection validation, and block chain ",Johnson Controls Tyco IP Holdings LLP,"Vikas Sharma, Sudhanshu Dixit, Ankur Thareja, Rajesh Nayak, Harpreet Singh Virdi, Anil Kumar, Rajeev T. Singh",2018-11-05,2019-11-04,2023-10-03,2023-10-03,https://patents.google.com/patent/US11774925B2/en,https://patentimages.storage.googleapis.com/74/bc/40/25ff8e36d994c0/US11774925-20231003-D00000.png
US-2016267396-A1,System and Method for Using Machine Learning to Generate a Model from Audited Data ,"Skytree, Inc.","Alexander Gray, Sergey Kirshner",2015-03-09,2016-03-09,2016-09-15,,https://patents.google.com/patent/US20160267396A1/en,https://patentimages.storage.googleapis.com/07/c3/3c/5e919b715bc1f9/US20160267396A1-20160915-D00000.png
US-11043139-B1,Providing digital health interventions ,Vignet Incorporated,"Praduman Jain, Josh Schilling",2019-05-29,2019-06-06,2021-06-22,2021-06-22,https://patents.google.com/patent/US11043139B1/en,https://patentimages.storage.googleapis.com/8f/27/2b/359c592da41ebb/US11043139-20210622-D00000.png
US-10692391-B2,Instructional support platform for interactive learning environments ,President And Fellows Of Harvard College,"Gary King, Eric Mazur, Kelly MILLER, Brian Lukoff",2015-12-01,2019-08-27,2020-06-23,2020-06-23,https://patents.google.com/patent/US10692391B2/en,https://patentimages.storage.googleapis.com/0d/5f/cc/d2e9162ea657e9/US10692391-20200623-D00000.png
US-11021166-B2,Systems and methods for driver scoring with machine learning ,Calamp Corp.,Amrit Rau,2018-02-28,2019-08-26,2021-06-01,2021-06-01,https://patents.google.com/patent/US11021166B2/en,https://patentimages.storage.googleapis.com/93/45/25/bb2b100f5d228c/US11021166-20210601-D00000.png
US-10955456-B2,Method and apparatus for automatic localization of a fault ,Siemens Aktiengesellschaft,"Silvio Becher, Felix Buggenthin, Klaus Böhme, Florian Büttner, Matthias Kereit, Igor Kogan",2017-09-26,2018-09-24,2021-03-23,2021-03-23,https://patents.google.com/patent/US10955456B2/en,https://patentimages.storage.googleapis.com/ec/28/2e/cf2ad7bd39fa69/US10955456-20210323-D00000.png
US-11528885-B2,Generating consensus feeding appetite forecasts ,"Ecto, Inc.","Dmitry Kozachenok, Allen Torng",2020-01-10,2020-10-03,2022-12-20,2022-12-20,https://patents.google.com/patent/US11528885B2/en,https://patentimages.storage.googleapis.com/3b/12/89/dd82b87b70bf46/US11528885-20221220-D00000.png
US-11375948-B2,Methods and systems for providing a preferred fitness state of a user ,Trungram Gyaltrul Sherpa,Trungram Gyaltrul Sherpa,2019-02-14,2020-01-17,2022-07-05,2022-07-05,https://patents.google.com/patent/US11375948B2/en,https://patentimages.storage.googleapis.com/29/db/57/139de21c7806a0/US11375948-20220705-D00000.png
US-11351991-B2,Prediction based on attributes ,"Zoox, Inc.","Mahsa Ghafarianzadeh, Luke Martin Hansen",2019-03-25,2019-03-25,2022-06-07,2022-06-07,https://patents.google.com/patent/US11351991B2/en,https://patentimages.storage.googleapis.com/91/da/97/98f7697949c165/US11351991-20220607-D00000.png
EP-3814890-B1,Refinement of machine learning engines for automatically generating component-based user interfaces ,"Salesforce.Com, Inc.","Sönke Rohde, Brian J. Lonsdorf",2018-10-31,2019-10-29,2023-09-27,2023-09-27,https://patents.google.com/patent/EP3814890B1/en,https://patentimages.storage.googleapis.com/e2/47/f0/ac6ed6dd5dad87/imgf0001.png
US-11139961-B2,Private and federated learning ,International Business Machines Corporation,"Nathalie Baracaldo Angel, Stacey Truex, Heiko H. Ludwig, Ali Anwar, Thomas Steinke, Rui Zhang",2019-05-07,2019-05-07,2021-10-05,2021-10-05,https://patents.google.com/patent/US11139961B2/en,https://patentimages.storage.googleapis.com/8d/97/a1/dd14d63905c077/US11139961-20211005-D00000.png
